,Time,User,Message,Sentiment
1220,2615.0,c9daf71665318d61aab1e30d8e32315c26a06ff0,let's gooooooo 0053eccbcece9bdb95b540c048516c5a021ede11 ,POSITIVE
1221,2617.0,1dc6df4b7f03c7e06cf99f1ff30db54ea19c1af1,+35 -500 ,NEUTRAL
1222,2619.0,1dc6df4b7f03c7e06cf99f1ff30db54ea19c1af1,is 465 ,NEUTRAL
1223,2619.0,9f39af284fd7cd8f312805557291b14a98bcba6f,you can't make people use the option for friends and family and could be banned from paypal look it up ,NEGATIVE
1224,2625.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,free too ,POSITIVE
1225,2625.0,a5f4b7dee8243b0243a7516a1797cf3e05cb7b5d,0d00cb260bf8f468cf3a7c39e5bbf67494aa0bb5 can i do 50 ,NEUTRAL
1226,2626.0,07747d005f5ae1318298af269951e4e90b1bac37,9f39af284fd7cd8f312805557291b14a98bcba6f go away ,MIXED
1227,2627.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,editcom profit $470 ,NEUTRAL
1228,2627.0,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3,2babc8bc0f4e030945a3394e7db3bb9f49c856f2 :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: ,NEUTRAL
1229,2632.0,9d121870f0714f77b02d3fe6c746886c52e14211,72d95fc26b737b8e551fcf81b98f01974d51bfa7 well i havent been banned lately so thats good lifes gr8 when ur a xposer u know ,POSITIVE
1230,2637.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,freed affliction ,NEGATIVE
1231,2637.0,028f936c4cf885172210d1f443426a2b1b15f435,00d409630a32e21ab5f6209d2db3c2b2a3bacfdd ahhh i gottcha ,NEUTRAL
1232,2639.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,you're right jman thanks ,POSITIVE
1233,2642.0,12395cf13837beb185333fac45f8ebb48d0908b6,one sec i'll send it ,NEUTRAL
1234,2644.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,are they up ,NEUTRAL
1235,2646.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,a5f4b7dee8243b0243a7516a1797cf3e05cb7b5d bets already locked in ,NEGATIVE
1236,2647.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,good ol derrrvy ,POSITIVE
1237,2650.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,9d121870f0714f77b02d3fe6c746886c52e14211 yah just watch yourself bud ,NEUTRAL
1238,2652.0,7f3f020090157756fad749e6e8bac111c237e845,i'm lovin the andy cam ,POSITIVE
1239,2654.0,9d121870f0714f77b02d3fe6c746886c52e14211,fuck ,NEGATIVE
1240,2658.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,nothing before 3 team tourneys ,NEUTRAL
1241,2663.0,c406e645fa7ae7ff4681700974819956285e0da7,wow rekt for looking out lul ,POSITIVE
1242,2666.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,$650 ,NEUTRAL
1243,2668.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,bounce ,NEUTRAL
1244,2674.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,teeppog teeppog teeppog teeppog teeppog ,NEUTRAL
1245,2674.0,492ba12493aab7ed03261a2184854ea6bc551fa2,what's the over under on andy kills side bet ,NEGATIVE
1246,2674.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,they up or down ,NEUTRAL
1247,2675.0,9d121870f0714f77b02d3fe6c746886c52e14211,xposedsubrealscary ,NEUTRAL
1248,2675.0,a0e1a2ab6b6d555ab28e911fc1282d4ce9293ab6,it about to get scary ,NEGATIVE
1249,2678.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,they only get two restarts right ,NEGATIVE
1250,2678.0,1dc6df4b7f03c7e06cf99f1ff30db54ea19c1af1,anytime mikey ,NEUTRAL
1251,2681.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,rules ,NEUTRAL
1252,2690.0,9d121870f0714f77b02d3fe6c746886c52e14211,3c9612863228a11808e3a1d9d3da30e73dca0a9d they get as many as needed to win the bet bro ,NEUTRAL
1253,2690.0,07747d005f5ae1318298af269951e4e90b1bac37,3c9612863228a11808e3a1d9d3da30e73dca0a9d restart rule isn''t until last map ,NEUTRAL
1254,2692.0,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3,3c9612863228a11808e3a1d9d3da30e73dca0a9d 1000 ,NEUTRAL
1255,2697.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,profit ,MIXED
1256,2698.0,9d121870f0714f77b02d3fe6c746886c52e14211,idk why yall like getting finnessed ,NEGATIVE
1257,2701.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,fuck ,NEGATIVE
1258,2701.0,9d121870f0714f77b02d3fe6c746886c52e14211,couldnt be me ,NEGATIVE
1259,2709.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,editcom profit -$470 ,NEUTRAL
1260,2709.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,up 470 nice ,POSITIVE
1261,2712.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,there we go ,NEUTRAL
1262,2712.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,9d121870f0714f77b02d3fe6c746886c52e14211 says two but lol ,NEUTRAL
1263,2715.0,07747d005f5ae1318298af269951e4e90b1bac37,9d121870f0714f77b02d3fe6c746886c52e14211 what are you xposedsubonone about ,NEUTRAL
1264,2717.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,-470 as a team sorry boys ,NEGATIVE
1265,2718.0,39c0b9bddc70aeda8a9894dc240b21aa13926caf,9d121870f0714f77b02d3fe6c746886c52e14211 facts lol ,NEUTRAL
1266,2719.0,12395cf13837beb185333fac45f8ebb48d0908b6,it's for $650 i'm in for 100$ ,NEUTRAL
1267,2729.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,o shit down 500 ,NEGATIVE
1268,2730.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,damn 650 ,NEUTRAL
1269,2735.0,0053eccbcece9bdb95b540c048516c5a021ede11,how you been goat c9daf71665318d61aab1e30d8e32315c26a06ff0 ,NEUTRAL
1270,2736.0,eba38a51ceef173902f3c5c3306541977b5c0f37,two resets on the last map unlimited for the first 2 ,NEGATIVE
1271,2740.0,d21a79c4abcceb7a82d93c69b2d7a3375eddd9f8,rules ,NEUTRAL
1272,2749.0,8d947a0c120f6d84903573fa10e55ba5a93f686f,andy getting paing cans ,NEUTRAL
1273,2750.0,691c80c68718d653f040636671ab7ea03d380c25,does cody play fortnite often chat ,NEUTRAL
1274,2754.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,why are the games live so quick now wtf ,NEGATIVE
1275,2755.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,xzostrant ,NEUTRAL
1276,2755.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,this map 1 sorry for all the questions lol ,NEGATIVE
1277,2759.0,c9daf71665318d61aab1e30d8e32315c26a06ff0,been playing a lot of respawn and snd and taking a break from blackout woogs it's been well my guy thanks for asking 0053eccbcece9bdb95b540c048516c5a021ede11 ,POSITIVE
1278,2763.0,1a906fabb2f28e18643c9ffeda39315b2efdb5aa,why is the payout not 1:1? ,NEGATIVE
1279,2769.0,07747d005f5ae1318298af269951e4e90b1bac37,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 it's sweat hour only people playing right now are wager kids and sweaties ,NEUTRAL
1280,2779.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,sheessh ,NEUTRAL
1281,2790.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,can't stand kids on at this time of the bufhtb ,NEGATIVE
1282,2792.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,paypal fees ,NEUTRAL
1283,2793.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,night * ,NEUTRAL
1284,2793.0,0053eccbcece9bdb95b540c048516c5a021ede11,c9daf71665318d61aab1e30d8e32315c26a06ff0 bro blackout pissed me off so bad i streamed mlb the other day lul ,MIXED
1285,2801.0,022ef49609d95ad9f227301a9ae3e4e5fc3b0d3d,if i lose this ima need an extra shift lol ,MIXED
1286,2802.0,9d121870f0714f77b02d3fe6c746886c52e14211,bufhtb ,NEGATIVE
1287,2803.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,i was deadass sneezing typing that last word lol ,MIXED
1288,2811.0,2babc8bc0f4e030945a3394e7db3bb9f49c856f2,paypal fees are under $10 :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: ,NEUTRAL
1289,2812.0,c9daf71665318d61aab1e30d8e32315c26a06ff0,i've been taking a break from wagers it's been super nice 0053eccbcece9bdb95b540c048516c5a021ede11 ,POSITIVE
1290,2817.0,eba38a51ceef173902f3c5c3306541977b5c0f37,bufhtb spell check had nothing for that lol ,MIXED
1291,2820.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,lol axel no worries ,POSITIVE
1292,2824.0,9d121870f0714f77b02d3fe6c746886c52e14211,bufhtb ,NEGATIVE
1293,2824.0,30f96e31e7d266f6bee3aec09bb684db57d86411,so they have to get 24 kills to combined to win best of 2 ,NEGATIVE
1294,2830.0,0053eccbcece9bdb95b540c048516c5a021ede11,c9daf71665318d61aab1e30d8e32315c26a06ff0 i played alcatraz wagers the other day almost lost my monitor ,MIXED
1295,2831.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,9d121870f0714f77b02d3fe6c746886c52e14211 bye ,NEUTRAL
1296,2831.0,3c9612863228a11808e3a1d9d3da30e73dca0a9d,72d95fc26b737b8e551fcf81b98f01974d51bfa7 your tweet would probably be you tbh ,NEUTRAL
1297,2832.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,depends on how much u send ,NEUTRAL
1298,2835.0,9fdaa80c905dc0bcee4a8104602f34e4f022a3ad,72d95fc26b737b8e551fcf81b98f01974d51bfa7 allergies or a cold ,MIXED
1299,2844.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,9fdaa80c905dc0bcee4a8104602f34e4f022a3ad both :( ,NEGATIVE
1300,2848.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,map one ,NEUTRAL
1301,2849.0,837d9a5b2dc2c416cb4c482ba45ab61c0f5583f0,30f96e31e7d266f6bee3aec09bb684db57d86411 in 3 maps ,NEUTRAL
1302,2850.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,30f96e31e7d266f6bee3aec09bb684db57d86411 they got 3 games x ,NEUTRAL
1303,2850.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,3c9612863228a11808e3a1d9d3da30e73dca0a9d wait what ,NEUTRAL
1304,2851.0,8caf2659bab544856f8b6d006fb0683d0ec860e6,chat what did he do for steve ,NEUTRAL
1305,2855.0,9d121870f0714f77b02d3fe6c746886c52e14211,no ,MIXED
1306,2857.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,this map one ,NEUTRAL
1307,2859.0,9d121870f0714f77b02d3fe6c746886c52e14211,ok im good ,POSITIVE
1308,2867.0,12395cf13837beb185333fac45f8ebb48d0908b6,hey guys ,NEUTRAL
1309,2868.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,guys any questions about the bet look at the bottom of the screen ,NEUTRAL
1310,2869.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,bet ,NEUTRAL
1311,2874.0,50d45bd871d935c953ca5e0f66e75f3b677ff51d,lots of love everyone ,POSITIVE
1312,2876.0,12395cf13837beb185333fac45f8ebb48d0908b6,he said he was taking my 100 bet right ,NEUTRAL
1313,2881.0,6024e25b3d2473433f9981d9cd2363fb8b2ff3e3,yes 16c5b5943326c0e7dbfe209b0d8f141c70f660b4 ,NEUTRAL
1314,2882.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,sometimes he dont update it ,NEGATIVE
1315,2882.0,12395cf13837beb185333fac45f8ebb48d0908b6,you guys heard that right ,NEUTRAL
1316,2884.0,3f706e3f3a64203696319145618acf728189daf0,what did he do to steve> ,NEUTRAL
1317,2884.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,salty i dont think so ,NEGATIVE
1318,2886.0,9fdaa80c905dc0bcee4a8104602f34e4f022a3ad,72d95fc26b737b8e551fcf81b98f01974d51bfa7 feel you i'm all fucked up from allergies ,NEGATIVE
1319,2889.0,30f96e31e7d266f6bee3aec09bb684db57d86411,okay so 3 games to a game of 24+ sorry i'm trying to figure it out lol ,NEUTRAL
1320,2889.0,492ba12493aab7ed03261a2184854ea6bc551fa2,yes salty ,MIXED
1321,2893.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,salty he did ,NEUTRAL
1322,2895.0,6da270a7954e25f87defb991f9921b0101002efd,he said he would take it saltay ,NEUTRAL
1323,2895.0,0053eccbcece9bdb95b540c048516c5a021ede11,no 12395cf13837beb185333fac45f8ebb48d0908b6 ,NEUTRAL
1324,2896.0,9d121870f0714f77b02d3fe6c746886c52e14211,would fucking die if codys helicopter got blown up ,NEGATIVE
1325,2897.0,12395cf13837beb185333fac45f8ebb48d0908b6,okay ,NEUTRAL
1326,2897.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,thats my bad then ,NEGATIVE
1327,2898.0,492ba12493aab7ed03261a2184854ea6bc551fa2,i heard it ,NEUTRAL
1328,2904.0,9d121870f0714f77b02d3fe6c746886c52e14211,just a fucking rocket to it ,NEGATIVE
1329,2905.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,said send it to his email friend and family ,NEUTRAL
1330,2906.0,12395cf13837beb185333fac45f8ebb48d0908b6,sending him the $100 right now ,NEGATIVE
1331,2906.0,6da270a7954e25f87defb991f9921b0101002efd,i heard as well ,NEUTRAL
1332,2910.0,0053eccbcece9bdb95b540c048516c5a021ede11,may have i didn't hear tho ,NEUTRAL
1333,2913.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,if you didnt send yet ,NEUTRAL
1334,2916.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,prob wont count ,NEGATIVE
1335,2917.0,72d95fc26b737b8e551fcf81b98f01974d51bfa7,9fdaa80c905dc0bcee4a8104602f34e4f022a3ad i got the cold from my patient 4 days ago & then i got allergies now from cleaning today ,NEUTRAL
1336,2928.0,1d58bc3bacd063535f8e965ba9b00bb66373e1c6,lul lul ,NEUTRAL
1337,2931.0,28b0670b53bce6ecce874a960ce9db74d4acfe1d,lmao ,POSITIVE
1338,2935.0,12395cf13837beb185333fac45f8ebb48d0908b6,well ,NEUTRAL
1339,2936.0,12395cf13837beb185333fac45f8ebb48d0908b6,tbh ,NEUTRAL
1340,2938.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,i think he said yes to salty ,NEUTRAL
1341,2940.0,691c80c68718d653f040636671ab7ea03d380c25,funkbfood ,NEUTRAL
1342,2946.0,12395cf13837beb185333fac45f8ebb48d0908b6,i can see him saying it'll count if he wins the wager lol ,NEUTRAL
1343,2949.0,c9024d2757b76ef622079ed342352983d254100f,homies mom said “ the pizza rolls are done “ ,NEUTRAL
1344,2951.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,salty hasnt even sent the $ yet ,NEGATIVE
1345,2955.0,12395cf13837beb185333fac45f8ebb48d0908b6,and i can see him saying it won't count if he loses ,NEUTRAL
1346,2960.0,12395cf13837beb185333fac45f8ebb48d0908b6,okay cancel then ,MIXED
1347,2964.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,up to you salty ,NEUTRAL
1348,2968.0,12395cf13837beb185333fac45f8ebb48d0908b6,fuck it i'll get in on it next time honestly ,NEGATIVE
1349,2970.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,probably smart salty ,MIXED
1350,2972.0,7f3f020090157756fad749e6e8bac111c237e845,emperors new groove holy fawk ,NEUTRAL
1351,2982.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,dont risk it now that its started ,NEUTRAL
1352,2986.0,12395cf13837beb185333fac45f8ebb48d0908b6,sorry for the vulgar ,NEGATIVE
1353,2988.0,7f3f020090157756fad749e6e8bac111c237e845,i remember fast forwarding through that preview on every vcr i ever had ,NEUTRAL
1354,2992.0,492ba12493aab7ed03261a2184854ea6bc551fa2,cancel if i were you salty ,NEGATIVE
1355,2995.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,bc it could go either way and cause some shit to start lol ,NEGATIVE
1356,3005.0,9fdaa80c905dc0bcee4a8104602f34e4f022a3ad,72d95fc26b737b8e551fcf81b98f01974d51bfa7 sucks smh i jus went to a allergist today i couldn't take it anymore i needed to get on something ,NEGATIVE
1357,3008.0,9d121870f0714f77b02d3fe6c746886c52e14211,would love some mw2 8's ,POSITIVE
1358,3012.0,3f706e3f3a64203696319145618acf728189daf0,mochez is so calm lol ,POSITIVE
1359,3024.0,837d9a5b2dc2c416cb4c482ba45ab61c0f5583f0,my boy andy with the cam ,NEUTRAL
1360,3031.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,hes saying he wasnt sure if you accepted it ,NEUTRAL
1361,3037.0,eba38a51ceef173902f3c5c3306541977b5c0f37,lol ,MIXED
1362,3037.0,12395cf13837beb185333fac45f8ebb48d0908b6,it's off i'll get another one ,NEGATIVE
1363,3041.0,c4d52900e917164806441e907e29fde4a44ada99,9d121870f0714f77b02d3fe6c746886c52e14211 dream team man ,NEUTRAL
1364,3041.0,12395cf13837beb185333fac45f8ebb48d0908b6,hahahaa just a scammer ,NEGATIVE
1365,3048.0,12395cf13837beb185333fac45f8ebb48d0908b6,suck my ass lol ,NEGATIVE
1366,3052.0,07747d005f5ae1318298af269951e4e90b1bac37,12395cf13837beb185333fac45f8ebb48d0908b6 decides to no longer bet after they get some kills ,NEUTRAL
1367,3053.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,salty said he didnt send the $ yet ,NEUTRAL
1368,3059.0,12395cf13837beb185333fac45f8ebb48d0908b6,because the game literally deployed as you said it ,NEGATIVE
1369,3060.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,lol wow ,POSITIVE
1370,3063.0,eec0b9375dab3bb3b08b41f2dd90572170f89e2e,abr operator is op ,NEUTRAL
1371,3065.0,9d121870f0714f77b02d3fe6c746886c52e14211,c4d52900e917164806441e907e29fde4a44ada99 facts what 4 is beating me ninja stunzy and nick lmk plz ,NEUTRAL
1372,3066.0,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3,let me take his spot ,NEUTRAL
1373,3069.0,c0c20188686e7b1524cb5c0ffaf4b9c2a9778a41,12395cf13837beb185333fac45f8ebb48d0908b6 xposedsubbdown ,NEUTRAL
1374,3072.0,c4d52900e917164806441e907e29fde4a44ada99,nobody ,MIXED
1375,3074.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3 gotta be a sub ,NEUTRAL
1376,3082.0,492ba12493aab7ed03261a2184854ea6bc551fa2,salty discussed this with mike as you were landing don't flame ,NEUTRAL
1377,3084.0,664b00abcef53f27942f40731e8a8f2a5f8134fa,lul ,NEUTRAL
1378,3084.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3 you have to be a sub ,NEUTRAL
1379,3087.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,lmaoo ,POSITIVE
1380,3087.0,9d121870f0714f77b02d3fe6c746886c52e14211,ban salty ,MIXED
1381,3089.0,f58e8388f2fbe13d5df7b68618f8474610501f35,salty got no balls ,NEGATIVE
1382,3093.0,07747d005f5ae1318298af269951e4e90b1bac37,get em outta here ,NEUTRAL
1383,3098.0,fc7c3b342ae39d18d8520eb7172e0b2490a336dd,salty pussy ,NEUTRAL
1384,3099.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,salty prob sending now ,NEGATIVE
1385,3101.0,c0c20188686e7b1524cb5c0ffaf4b9c2a9778a41,we ban salty for wasting time ,NEGATIVE
1386,3104.0,2633936f1a3ea3859f15bb9c25e4f35a599e8651,they hadn't even dropped when you bet 100 man ,NEGATIVE
1387,3104.0,ac1f9411ec2a90ef7380163598392fb980dc0755,lmao salty is a pussy ,MIXED
1388,3106.0,c7aca6a631173e23a76073f21beccd5e91a57a4d,wow ,POSITIVE
1389,3106.0,aee1dee16e34081f7be44abfa199d96313563c6a,07747d005f5ae1318298af269951e4e90b1bac37 cmonbruh ,NEUTRAL
1390,3110.0,9948d7b89f1b16ac025051230f71e457c9317957,salty is scared ,NEGATIVE
1391,3111.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes ,NEUTRAL
1392,3111.0,0ee60520e0eb421bf8a0b28e44df674d9fab7c10,salt ,NEUTRAL
1393,3112.0,e6622d178cb00b296edba2edc29527ba878a18ae,fuck off salty send it over ,NEGATIVE
1394,3114.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes ,NEUTRAL
1395,3116.0,09e1499f6989fd0a4e9f48d582a8eb91a451a6a3,oh like subscribe my bad i'm smacked anyways bet anybody can drop the sub link gracias ,NEGATIVE
1396,3119.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,12395cf13837beb185333fac45f8ebb48d0908b6 might as welll he said hes accepting it ,NEUTRAL
1397,3124.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,sub ,NEUTRAL
1398,3127.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,sub ,NEUTRAL
1399,3136.0,664b00abcef53f27942f40731e8a8f2a5f8134fa,xposedsubcash xposedsubcash xposedsubcash xposedsubcash xposedsubcash ,NEUTRAL
1400,3145.0,9d121870f0714f77b02d3fe6c746886c52e14211,cody if u dont ban salty im unsubbing ,NEUTRAL
1401,3156.0,c0c20188686e7b1524cb5c0ffaf4b9c2a9778a41,^ ,NEUTRAL
1402,3157.0,07747d005f5ae1318298af269951e4e90b1bac37,cmonbruh ,NEUTRAL
1403,3158.0,c4d52900e917164806441e907e29fde4a44ada99,same 9d121870f0714f77b02d3fe6c746886c52e14211 ,NEUTRAL
1404,3162.0,691c80c68718d653f040636671ab7ea03d380c25,rules ,NEUTRAL
1405,3167.0,6f4b11bdbd803a811d2164283424c5234e0fa13a,same ,NEUTRAL
1406,3170.0,07747d005f5ae1318298af269951e4e90b1bac37,i'm deleting my twitch if salty is still here in 10 minutes ,NEGATIVE
1407,3177.0,eba38a51ceef173902f3c5c3306541977b5c0f37,same ,NEUTRAL
1408,3177.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,dashy ,NEUTRAL
1409,3177.0,3f706e3f3a64203696319145618acf728189daf0,guys stop ,NEGATIVE
1410,3188.0,3f706e3f3a64203696319145618acf728189daf0,lets enjoy the stream ,POSITIVE
1411,3191.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,^ ,NEUTRAL
1412,3200.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,right^ ,NEUTRAL
1413,3202.0,9d121870f0714f77b02d3fe6c746886c52e14211,fuck up adam ,NEGATIVE
1414,3202.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes ,NEUTRAL
1415,3205.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes ,NEUTRAL
1416,3212.0,6f4b11bdbd803a811d2164283424c5234e0fa13a,lmao ,POSITIVE
1417,3212.0,83f1b31362765c49910de25fe5b8c4804f47d9e4,^ ,NEUTRAL
1418,3214.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes ,NEUTRAL
1419,3214.0,c4d52900e917164806441e907e29fde4a44ada99,yeah adam ,NEUTRAL
1420,3215.0,3f706e3f3a64203696319145618acf728189daf0,be respecrful dude ,NEGATIVE
1421,3217.0,492ba12493aab7ed03261a2184854ea6bc551fa2,who hurt you blake ,NEGATIVE
1422,3220.0,c4d52900e917164806441e907e29fde4a44ada99,fuck up ,NEGATIVE
1423,3227.0,2d06e8645ed4ec7317b3fc4a1274c4b4fa22bfd0,xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes xposedsubvibes ,NEUTRAL
1424,3230.0,3f706e3f3a64203696319145618acf728189daf0,wheres the mod in here ,NEUTRAL
1425,3232.0,eba38a51ceef173902f3c5c3306541977b5c0f37,xposedsubsteve ,NEUTRAL
1426,3234.0,e0a2d66d73202bf3b96f403708f7219eec5868a7,ralliedgrandma ,NEUTRAL
1427,3237.0,5b2705bf770285730116e319d00772491d77a6c7,xposedsubsteve ,NEUTRAL
1428,3238.0,691c80c68718d653f040636671ab7ea03d380c25,ralliedvibes ralliedvibes ,NEUTRAL
1429,3243.0,23e5354593db3cb1a35d3504f355d6f396640c6a,lol chat is cray ,MIXED
1430,3243.0,ba63d2e0ec0b0efa8e631a38620fd275ec4dc0be,xposedsubsteve ,NEUTRAL
1431,3244.0,183f25438c166a1391319684a6101a5344092447,theste10stevesubstonecold theste10stevesubstonecold ,NEUTRAL
1432,3245.0,07747d005f5ae1318298af269951e4e90b1bac37,there's like one mod trying to control this chat chill 3f706e3f3a64203696319145618acf728189daf0 ,NEUTRAL
1433,3246.0,9d121870f0714f77b02d3fe6c746886c52e14211,yeah whos mod in here get blakerz the fuck out ,NEGATIVE
1434,3248.0,ba63d2e0ec0b0efa8e631a38620fd275ec4dc0be,xposedsubsteve xposedsubsteve ,NEUTRAL
1435,3249.0,07747d005f5ae1318298af269951e4e90b1bac37,xposedsubsteve ,NEUTRAL
1436,3250.0,9d121870f0714f77b02d3fe6c746886c52e14211,holy shit ,MIXED
1437,3250.0,3700fc4d8b4d2f59e2e8e695a3b360adeb53d2c0,fuck up adam you sensitive kid ,NEGATIVE
1438,3253.0,c4d52900e917164806441e907e29fde4a44ada99,don't be coming at my boy 9d121870f0714f77b02d3fe6c746886c52e14211 you mess with him you get me boys ,NEGATIVE
1439,3253.0,69e620a267fd1813f246f8125fc30282753efbae,man its toxic rn ,NEGATIVE
1440,3259.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,chat ,NEUTRAL
1441,3261.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,chill out ,NEUTRAL
1442,3261.0,c7aca6a631173e23a76073f21beccd5e91a57a4d,pogchamp ,NEUTRAL
1443,3261.0,eba38a51ceef173902f3c5c3306541977b5c0f37,why is the steve emote perfect for every situation xposedsubsteve ,POSITIVE
1444,3262.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,that steve emote is great ,POSITIVE
1445,3262.0,3f706e3f3a64203696319145618acf728189daf0,no need to be direspecrful ,POSITIVE
1446,3262.0,ba63d2e0ec0b0efa8e631a38620fd275ec4dc0be,5b2705bf770285730116e319d00772491d77a6c7 xposedsubsteve ,NEUTRAL
1447,3263.0,1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1,vibes ,NEUTRAL
1448,3264.0,30f96e31e7d266f6bee3aec09bb684db57d86411,lol love this chat ,POSITIVE
